id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399277238244233217,1399277238244233217,2021-05-31 11:11:05 +03,2021-05-31,11:11:05,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo   Aydın Örs   Seda Sayan  Yunus Becit,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,[],[],https://twitter.com/MustafaGkolan6/status/1399277238244233217,False,,0,,,,,,,,[],,,,
1399277180669079554,1399276497249128448,2021-05-31 11:10:51 +03,2021-05-31,11:10:51,+0300,1018464653029109761,iflaholmazbirii,selin,,@evcilsivrisinek seda sayan mı evlen benimle sıfır şaka,tr,[],[],[],1,0,1,[],[],https://twitter.com/iflaholmazbirii/status/1399277180669079554,False,,0,,,,,,,,"[{'screen_name': 'evcilsivrisinek', 'name': 'eden', 'id': '825334625664892932'}]",,,,
1399277059730518017,1399265078713651200,2021-05-31 11:10:23 +03,2021-05-31,11:10:23,+0300,62456710,yiceksenye,ozz,,@t24comtr O değilde seda sayan plastikten yaratık gibi olmuş,tr,[],[],[],0,0,1,[],[],https://twitter.com/yiceksenye/status/1399277059730518017,False,,0,,,,,,,,"[{'screen_name': 't24comtr', 'name': 'T24', 'id': '80549263'}]",,,,
1399276819837239298,1399276819837239298,2021-05-31 11:09:25 +03,2021-05-31,11:09:25,+0300,1370459030246862857,tornado10830157,You label me I label you,,Kadırgalıyı kızdırdılar! Demet Akalın'dan engel yiyen Seda Sayan açtı ağzını yumdu gözünü: Komik olmayın...  https://t.co/CZMkvH6OTd,tr,[],['https://www.sabah.com.tr/magazin/2021/05/30/kadirgaliyi-kizdirdilar-demet-akalindan-engel-yiyen-seda-sayan-acti-agzini-yumdu-gozunu-komik-olmayin?f=sm&utm_source=twitter.com'],[],0,0,0,[],[],https://twitter.com/Tornado10830157/status/1399276819837239298,False,,0,,,,,,,,[],,,,
1399276685049139203,1399276685049139203,2021-05-31 11:08:53 +03,2021-05-31,11:08:53,+0300,1096347586326421505,halimakdemir06,Halim,, https://t.co/GlwHD0Vdwp #TurkishAirlines #AnadoluEfes #1Hazirandanİtibaren #pazartesi #efespilsen #SedaSayan #survior2021 #aşkımemnu #BerenSaat #KivancTatlitug,und,[],['https://internetmanset.com/foto/7238756/ekranlarin-sefiri-geri-donuyor-ask-i-memnu-etkisi-yaratacak-yillarca-hafizalardan-silinmeyecek-bir-dizi-geliyor'],[],0,0,0,"['turkishairlines', 'anadoluefes', '1hazirandani̇tibaren', 'pazartesi', 'efespilsen', 'sedasayan', 'survior2021', 'aşkımemnu', 'berensaat', 'kivanctatlitug']",[],https://twitter.com/Halimakdemir06/status/1399276685049139203,False,,0,,,,,,,,[],,,,
1399276678778691586,1274860856619208704,2021-05-31 11:08:52 +03,2021-05-31,11:08:52,+0300,1374866407746330635,zehra888222,Zehra,,@sedasayan Abla Allah için estetik yapma. Önceki halin bin kat daha güzel. az bir kırışık yüz mimiksiz ve duygusuz görünmekten çok daha iyi. Ne yapıyorsun kendine Allah aşkına,tr,[],[],[],0,0,0,[],[],https://twitter.com/Zehra888222/status/1399276678778691586,False,,0,,,,,,,,"[{'screen_name': 'sedasayan', 'name': 'Seda Sayan', 'id': '22762397'}]",,,,
1399276580480901122,1399260996326277120,2021-05-31 11:08:28 +03,2021-05-31,11:08:28,+0300,1393121266056499206,bisorsananedenn,Doctor Who,,@cemalettin_blt @aynurofficial @pusholder @Dayi doğru alişan gibi demet akalın gibi seda sayan ibrahim tatlıses gibi yalayıp yolunu bulanlar sanatçı gerçeği söyleyenler değil,tr,[],[],[],0,0,7,[],[],https://twitter.com/Bisorsananedenn/status/1399276580480901122,False,,0,,,,,,,,"[{'screen_name': 'cemalettin_blt', 'name': '𝓒𝓮𝓶𝓪𝓵𝓮𝓽𝓽𝓲𝓷 𝓑𝓾𝓵𝓾𝓽🇹🇷🇸🇩', 'id': '1104371788962844672'}, {'screen_name': 'aynurofficial', 'name': 'Aynur Aydin', 'id': '414719715'}, {'screen_name': 'pusholder', 'name': 'Pusholder', 'id': '1212685850095452160'}, {'screen_name': 'Dayi', 'name': 'Ramiz Dayı', 'id': '765245597188227073'}]",,,,
1399276556636278785,1399276556636278785,2021-05-31 11:08:23 +03,2021-05-31,11:08:23,+0300,68786509,geccecom,Gecce.com,,Seda Sayan ile Demet Akalın arasında neler oldu?  https://t.co/3rdNWqN9we  https://t.co/6HvhJ504pL,tr,[],['https://www.gecce.com/haber-seda-sayan-ile-demet-akalin-arasinda-neler-oldu'],['https://pbs.twimg.com/media/E2s6mpeWUAIMJ_y.jpg'],1,0,1,[],[],https://twitter.com/geccecom/status/1399276556636278785,False,,1,https://pbs.twimg.com/media/E2s6mpeWUAIMJ_y.jpg,,,,,,,[],,,,
1399276324871606273,1399276324871606273,2021-05-31 11:07:27 +03,2021-05-31,11:07:27,+0300,2863063410,adaletsugibidir,Mehmet Altaş,,Geldikleri gibi gitmediler Kimi itini bıraktı Kimi bitini Kimi de piçini bıraktı Yoksa bu kadar şerefsizin bizden olması mümkün değil N.Tevfik  #GezideSöylemiştik Erkam Yıldırım Bismillah Turkish Airlines Ersan Şen Tırpan TÜİK Oruç Aruoba Seda Sayan Fethullah Gülen #beratalbayrak  https://t.co/94PCAs4ONp,tr,[],[],"['https://pbs.twimg.com/media/E2s6ZTuWYAE5BqP.jpg', 'https://pbs.twimg.com/media/E2s6ZjpX0AI6wr_.jpg', 'https://pbs.twimg.com/media/E2s6ZuSXoAA-cNa.jpg']",0,2,21,"['gezidesöylemiştik', 'beratalbayrak']",[],https://twitter.com/Adaletsugibidir/status/1399276324871606273,False,,1,https://pbs.twimg.com/media/E2s6ZTuWYAE5BqP.jpg,,,,,,,[],,,,
1399276234664730627,1399276234664730627,2021-05-31 11:07:06 +03,2021-05-31,11:07:06,+0300,1398765524490850305,adilinusirevan,Nuşirevan,,Seda Sayan nolmus öyle ya tövbe estağfurullah,tr,[],[],[],0,0,0,[],[],https://twitter.com/adilinusirevan/status/1399276234664730627,False,,0,,,,,,,,[],,,,
